,titulo,precio,nRecamaras,m2_construidos,ubicacion,link,imagen
1701,CASA EN VENTA EN BUROCRATAS FEDERALES ENTRE MITRAS Y CUMBRES 2 SECTOR,"$ 2,400,000",3,205,"Burocratas Federales, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-burocratas-federales-entre-mitras-y-cumbres-2-sector.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cafa63aac55108.jpg
1702,"Casa sola en Venta, en Paseo de Cumbres, Monterrey","$ 3,250,000",3,200,"Paseo de Cumbres, Monterrey",https://www.lamudi.com.mx/casa-sola-en-venta-en-paseo-de-cumbres-monterrey-11.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/230aecef7d0eab.jpg
1703,Casa en Venta en Valle del Cristal,"$ 8,750,000",4,500,"Valle de Cristal, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-valle-del-cristal-7.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/07500bc0a28c95.jpg
1704,Casa - Lomas del Vergel,"$ 5,500,000",3,295,"Lomas del Vergel, Monterrey",https://www.lamudi.com.mx/casa-lomas-del-vergel-8.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fde57cafd76d91.jpg
1705,Casas en Venta en Reforma,"$ 3,300,000",5,153,"Reforma, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-reforma-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/850ed600978395.jpg
1706,"Casa en Remate en Fraccionamiento Cumbres San Angel, Monterrey N.L.","$ 1,490,000",3,170,"Cumbres San Angel, Monterrey",https://www.lamudi.com.mx/casa-en-remate-en-fraccionamiento-cumbres-san-angel-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7871535f1e3d87.jpg
1707,CASA NUEVA EN VENTA-CUMBRES ELITE-SECTOR VESUBIO- MTY. N. L. $4.2 mdp,"$ 4,200,000",3,298,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-nueva-en-venta-cumbres-elite-sector-vesubio-mty-n-l-4-2-mdp.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8e2822baf2b7d9.jpg
1708,"Casa sola en Venta, en Jardines del Paseo, Monterrey","$ 5,100,000",3,250,"Jardines Del Paseo, Monterrey",https://www.lamudi.com.mx/casa-sola-en-venta-en-jardines-del-paseo-monterrey-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/23c9826b90912e.jpg
1709,"CASA EN VENTA EN CATUJANES, CARRETERA NACIONAL, MTY","$ 8,500,000",3,392,"Vistancia, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-catujanes-carretera-nacional-mty.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0211fe8eade377.jpg
1710,Casa en Venta en Carretera Nacional,"$ 4,600,000",3,213,"Alhambra, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carretera-nacional-36.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7f07f5c450521e.jpg
1711,"Casa en venta en Cumbres Platino a 5 minutos de Plaza Cumbres, Monterrey, Nuevo Leon","$ 3,600,000",3,216,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cumbres-platino-a-5-minutos-de-plaza-cumbres-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/26675e22478d93.jpg
1712,"Estrena casa en Mty, en calle PRIVADA, Zona Carretera Nacional Privada Vistancia","$ 6,665,000",3,247,"Vistancia, Monterrey",https://www.lamudi.com.mx/estrena-casa-en-mty-en-calle-privada-zona-carretera-nacional-privada-vistancia.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/652b7c0a96666e.jpg
1713,Casa en Venta  Los Nogales - Zona Carretera Nacional (LJGC),"$ 5,200,000",3,238,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-los-nogales-zona-carretera-nacional-ljgc.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5a47bdc8b8a544.jpg
1714,"Casa en Venta, Monterrey, Nuevo Leon","$ 2,680,000",3,89,"Villa las Fuentes, Monterrey",https://www.lamudi.com.mx/casa-en-venta-monterrey-nuevo-leon-630.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f0c9afde49dacd.jpg
1715,Casa en venta Del Paseo Residencial,"$ 5,000,000",3,240,"Del Paseo Residencial, Monterrey",https://www.lamudi.com.mx/casa-en-venta-del-paseo-residencial-6.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6115dcf7574af1.jpg
1716,CASA EN VENTA  250 M AREA MITRAS 5 MIN UANL 10 MIN FAC DE MEDICINA,"$ 2,690,000",4,230,"Mitras Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-250-m-area-mitras-5-min-uanl-10-min-fac-de-medicina.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/16e03928c11612.jpg
1717,Casas en Venta en Cumbres San Agustin,"$ 2,100,000",3,132,"Cumbres San Agustin, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-cumbres-san-agustin-20.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5af036857b9930.jpg
1718,Casas en Venta en Sierra Alta,"$ 16,500,000",5,730,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-sierra-alta-31.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0f41e999413d96.jpg
1719,"Casa en Venta Col. La Herradura (Carr. Nac.) $17,900,000","$ 17,900,000",4,450,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-la-herradura-carr-nac-17-900-000.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/12f02c0f7bf67d.jpg
1721,CASA EN VENTA EN COL LA ESPANOLA - AMG,"$ 2,600,000",2,128,"Tecnologico, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-col-la-espanola-amg.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/69f1794e08e04d.jpg
1723,Casa en Venta en Valle de Cristal,"$ 6,490,000",3,327,"Valle de Cristal, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-valle-de-cristal-41.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ab358d50daece3.jpg
1724,"Casa en Venta, Monterrey, Nuevo Leon","$ 7,650,000",3,300,"Residencial Bosquencinos, Monterrey",https://www.lamudi.com.mx/casa-en-venta-monterrey-nuevo-leon-82.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6092823bb68461.jpg
1725,Casa en Venta en Cumbres Elite Premiere Pirineos,"$ 5,800,000",4,380,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cumbres-elite-premiere-pirineos-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/78be2dbea39fdf.jpg
1727,CASA EN VENTA PORTAL DE VALLE ALTO,"$ 9,700,000",4,400,"Valle Alto, Monterrey",https://www.lamudi.com.mx/casa-en-venta-portal-de-valle-alto-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b152670ddd1194.jpg
1728,Casa en Venta Uro Carretera Nacional,"$ 9,300,000",3,300,"El Uro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-uro-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/58c1acdb127eb9.jpg
1729,"casa en venta en San Jeronimo, Monterrey, N.L.","$ 4,450,000",3,212,"San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-san-jeronimo-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b73e636783c451.jpg
1730,"CASA PROYECTO EN VENTA PORTAL DEL HUAJUCO,","$ 29,805,384",3,700,"Portal Del Huajuco, Monterrey",https://www.lamudi.com.mx/casa-proyecto-en-venta-portal-del-huajuco.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c9baa79e53bbb4.jpg
1731,"CASA EN VENTA EN ALTA SIERRA 9 SECTOR, MONTERREY, N.L.","$ 16,900,000",4,600,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-alta-sierra-9-sector-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fa9a49e9a43459.jpg
1732,Casas en Venta en Vista Hermosa,"$ 7,200,000",3,350,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-vista-hermosa-42.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/78303b92ba24ae.jpg
1733,Casa en Venta RID14452,"$ 2,100,000",3,162,"Mision Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-rid14452.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/648190a8aaab05.jpg
1734,CASA EN VENTA COLONIA SANTA ISABEL ZONA CARRETERA NACIONAL MONTERREY,"$ 8,200,000",3,393,"Villa Santa Isabel, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colonia-santa-isabel-zona-carretera-nacional-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/30a2359a3944e4.jpg
1735,CASA EN VENTA CAROLCO RESIDENCIAL CARRETERA NACIONAL,"$ 11,000,000",4,575,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-carolco-residencial-carretera-nacional-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1aa5d8cf524458.jpg
1736,"I VENTA DE CASA EN VALLE DE SANTA LUCIA, MONTERREY","$ 1,100,000",2,113,"Valle de Santa Lucia, Monterrey",https://www.lamudi.com.mx/i-venta-de-casa-en-valle-de-santa-lucia-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/70a9a56151d7a7.jpg
1737,"CASA PREVENTA CAROLCO CARR NACIONAL  $11,900,000","$ 11,900,000",3,570,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-preventa-carolco-carr-nacional-11-900-000-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ff14d5b25e150d.jpg
1738,"CASA EN VENTA EN CARRETERA NACIONAL, LA JOYA","$ 14,500,000",4,500,"La Joya, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carretera-nacional-la-joya-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/82f6a7508aef94.jpg
1739,Casa en VENTA con alberca Priv Valle de cristal carr nacional Monterrey,"$ 6,540,000",3,360,"Valle de Cristal, Monterrey",https://www.lamudi.com.mx/casa-en-venta-con-alberca-priv-valle-de-cristal-carr-nacional-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e12fe9beb88948.jpg
1740,CASA EN VENTA SIERRA ALTA 9NO SECTOR ZONA CARRETERA NACIONAL MONTERREY,"$ 22,500,000",5,850,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-sierra-alta-9no-sector-zona-carretera-nacional-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e973ffb54be5de.jpg
1741,"Casa sola en Venta, en Cumbres San Agustin, Monterrey","$ 3,222,000",3,264,"Cumbres San Agustin, Monterrey",https://www.lamudi.com.mx/casa-sola-en-venta-en-cumbres-san-agustin-monterrey-16.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0b1445792a51d1.jpg
1742,CASA EN VENTA EN MONTERREY CARRETERA NACIONAL COLONIA CAROLCO,"$ 10,920,000",5,464,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-monterrey-carretera-nacional-colonia-carolco-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/df63a423c1f3cd.jpg
1743,Casas en Venta en Del Paseo Residencial,"$ 6,000,000",3,259,"Del Paseo Residencial, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-del-paseo-residencial-23.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/60bdcb1457cf37.jpg
1744,Casa en venta Valle de Cristal,"$ 9,700,000",4,580,"Valle de Cristal, Monterrey",https://www.lamudi.com.mx/casa-en-venta-valle-de-cristal-13.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/85ae5e53f77847.jpg
1745,Venta Casa Leones  Gonzalitos Monterrey Nuevo Leon,"$ 8,499,900",3,536,"Leones, Monterrey",https://www.lamudi.com.mx/venta-casa-leones-gonzalitos-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/457c67090d4e33.jpg
1746,CASA EN VENTA EN  LOMA BONITA ZONA CARRETERA NACIONAL,"$ 8,500,000",3,373,"Lomas de Valle Alto, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-loma-bonita-zona-carretera-nacional-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9f61e576620751.jpg
1747,CASA EN VENTA EN BOSQUES DEL VERGEL ZONA CARRETERA NACIONAL,"$ 8,200,000",3,420,"Privada Residencial Bosques Del Vergel, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-bosques-del-vergel-zona-carretera-nacional-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2f5392910ffd66.jpg
1748,CASA EN VENTA EN PRIVADA SANTA ANITA ZONA CARRETERA NACIONAL,"$ 9,500,000",3,356,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-privada-santa-anita-zona-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f4bf1a0f0db2f9.jpg
1749,CASA EN VENTA EN CAMINO AL DIENTE,"$ 15,400,000",4,380,"Campestre Bugambilias, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-camino-al-diente.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/45ba6a39d2718e.jpg
1750,Casa en venta en Colinas de San Jeronimo,"$ 6,000,000",3,184,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-de-san-jeronimo-94.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dc1e6d8bf978fd.jpg
1751,Casas en Venta en Sierra Alta,"$ 14,950,000",3,457,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-sierra-alta-59.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/70a92ecf87082d.jpg
1752,CASA EN VENTA EN BOSQUES DE VISTANCIAS - FRACC. PRIVADO - ZONA SUR Y CARRETERA NACION...,"$ 6,700,000",3,315,"Vistancia, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-bosques-de-vistancias-fracc-privado-zona-sur-y-carretera-nacional-ljgc-aah-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9726bfecb526fd.jpg
1753,CASA EN AVENIDA EN VISTA HERMOSA,"$ 9,500,000",7,382,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-en-avenida-en-vista-hermosa.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f3a8aa0d97cd67.jpg
1754,Casa en Venta Carretera Nacional,"$ 8,500,000",3,470,"Residencial Bosquencinos, Monterrey",https://www.lamudi.com.mx/casa-en-venta-carretera-nacional-187.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e9b747fab6d909.jpg
1755,Casas en Venta en Lomas del Paseo,"$ 4,500,000",3,126,"Lomas Del Paseo, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-lomas-del-paseo-9.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b96282fadf7c09.jpg
1756,Casas en Venta en Leones,"$ 8,500,000",3,369,"Leones, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-leones-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2b3d38cd2b59cf.jpg
1757,Casa en Arcos del Sol,"$ 1,490,000",3,139,"Arcos Del Sol, Monterrey",https://www.lamudi.com.mx/casa-en-arcos-del-sol.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5fff57a9f7dac3.jpg
1758,CASA en VENTA  en COLONIAL CUMBRES a tres cuadras de PLAZA CUMBRES,"$ 2,360,000",3,162,"Colonial Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colonial-cumbres-a-tres-cuadras-de-plaza-cumbres.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bd1ee8f17cfcd6.jpg
1759,CASA EN VENTA POR LAGOS DEL VERGEL EN CARRETERA NACIONAL,"$ 9,500,000",4,420,"Valle de Bosquencinos, Monterrey",https://www.lamudi.com.mx/casa-en-venta-por-lagos-del-vergel-en-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1be24a31fdb96d.jpg
1760,Casa en Venta Zona Cumbres,"$ 2,450,000",3,156,"Cumbres San Agustin, Monterrey",https://www.lamudi.com.mx/casa-en-venta-zona-cumbres-35.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2690b3040bca34.jpg
1761,Casas en Venta en Santa Cecilia,"$ 1,800,000",6,280,"Santa Cecilia, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-santa-cecilia-9.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c92ca9d678aead.jpg
1762,CASA EN VENTA EN PRIVANZAS 5 SECTOR,"$ 11,500,000",3,406,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-privanzas-5-sector-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8b1a102499ceec.jpg
1763,Casa en venta en Santa Isabel MTY Carretera Nacional 4 Recamaras Frente a parque,"$ 7,570,000",4,393,"Antigua Hacienda Santa Anita, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-santa-isabel-mty-carretera-nacional-4-recamaras-frente-a-parque.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/135a6d209f4dcc.jpg
1764,Col. El Uro -CARRETERA NACIONAL- Casa en Venta Zona Sur de Monterrey,"$ 18,700,000",5,840,"El Uro, Monterrey",https://www.lamudi.com.mx/col-el-uro-carretera-nacional-casa-en-venta-zona-sur-de-monterrey-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a269408090e80a.jpg
1765,Casa - Lomas de Montecristo,"$ 9,900,000",3,580,"Lomas de Montecristo, Monterrey",https://www.lamudi.com.mx/casa-lomas-de-montecristo-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0d86da1038f1f7.jpg
1766,CASA EN VENTA EN CUMBRES DEL SOL,"$ 3,200,000",3,188,"Cumbres del Sol, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cumbres-del-sol-10.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/07f616b56ff007.jpg
1767,Casa en Venta en San Bernabe 4 Sector,"$ 1,150,000",4,170,"San Bernabe 4, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-san-bernabe-4-sector.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/60693f6f9d2668.jpg
1768,Venta de Casa para Remodelar en Mitras Centro Monterrey,"$ 3,500,000",3,250,"Mitras Centro, Monterrey",https://www.lamudi.com.mx/venta-de-casa-para-remodelar-en-mitras-centro-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/94d05058ea9ed2.jpg
1769,Se VENDE Casa Zona Valle Oriente,"$ 12,000,000",3,340,"Privanzas 5 Sector, Monterrey",https://www.lamudi.com.mx/se-vende-casa-zona-valle-oriente.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6fb09f5d897f84.jpg
1770,"Excelente Casa en Venta en Los Angeles Bosque Residencial, Valle Oriente","$ 9,500,000",3,323,"Los Angeles Bosque Residencial, Monterrey",https://www.lamudi.com.mx/excelente-casa-en-venta-en-los-angeles-bosque-residencial-valle-oriente.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1892c329522aa7.jpg
1771,CASA EN VENTA EN VILLA LAS FUENTES,"$ 4,290,000",3,305,"Villa las Fuentes, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-villa-las-fuentes-16.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/deaf2df7ee4e7c.jpg
1777,Casa en Venta colonia Encanto,"$ 5,830,000",3,290,"Residencial el Encanto II, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colonia-encanto.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/06182e7741cc6d.jpg
1778,CASA EN VENTA EN CAROLCO ZONA CARRETERA NACIONAL,"$ 12,600,000",3,422,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carolco-zona-carretera-nacional-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9396c7f90cdc12.jpg
1780,"CASA EN VENTA VISTALTA, CONTRY, CARRETERA NACIONAL MONTERREY $5,950,000","$ 5,950,000",3,270,"Vistalta 1er Sector, Monterrey",https://www.lamudi.com.mx/casa-en-venta-vistalta-contry-carretera-nacional-monterrey-5-950-000.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/94ac6ed295a0e7.jpg
1781,"Casa en Venta, Monterrey, Nuevo Leon","$ 5,000,000",3,243,"Las Brisas, Monterrey",https://www.lamudi.com.mx/casa-en-venta-monterrey-nuevo-leon-705.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/388cc1e8fa030e.jpg
1782,CASA EN VENTA EN EL REFUGIO ZONA CARRETERA NACIONAL,"$ 8,950,000",3,396,"El Refugio, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-el-refugio-zona-carretera-nacional-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/38df68f6c98165.jpg
1783,Casa en Venta Monterrey Privada Pinos,"$ 2,650,000",3,157,Monterrey,https://www.lamudi.com.mx/casa-en-venta-monterrey-privada-pinos.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d56d49472be1cb.jpg
1784,Casa en Venta en Vista Hermosa,"$ 5,600,000",4,310,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-vista-hermosa-91.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/eb1ef3e56220a9.jpg
1785,CASA EN VENTA EN BRISAS,"$ 6,300,000",3,300,"Las Brisas, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-brisas-49.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/23800bcd28f6f2.jpg
1786,CASA EN VENTA EN ALTA VISTA,"$ 13,000,000",4,559,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-alta-vista-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/578d871df63a57.jpg
1787,CASA EN PRE VENTA SIERRA ALTA,"$ 20,900,000",5,800,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-pre-venta-sierra-alta-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bf68e5d2be4cb0.jpg
1788,Casa en Venta en Bosques de las Cumbres (SMO),"$ 7,750,000",3,360,"Bosques de las Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-bosques-de-las-cumbres-smo.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c061f38877e2d5.jpg
1789,Casa en Venta RID12200,"$ 1,550,000",3,120,"Mision Lincoln, Monterrey",https://www.lamudi.com.mx/casa-en-venta-rid12200.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/47b5ea220b51df.jpg
1790,Casa en VENTA Monterrey cerca de Sonoma,"$ 7,350,000",4,350,"Lomas Del Paseo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-monterrey-cerca-de-sonoma.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2aa4f3c1dddfb7.jpg
